# Synthetic hourly load for a small utility, one non-leap year, MW.
# Generated by make_profiles.py with seed 20260815. Not measured data.
# Shape: summer peaking seasonal factor, double humped diurnal curve,
# weekend reduction, 3 percent Gaussian noise.
hour,load_mw
5319,111.7565
5320,120.9510
5321,127.5719
5322,138.8719
5323,138.9861
5324,126.1508
5325,127.0234
5326,110.6897
5327,102.0274
5328,80.2198
5329,79.9435
5330,80.7398
5331,83.4692
5332,84.2754
5333,83.2641
5334,87.5184
5335,89.2437
5336,91.3238
5337,93.7183
5338,95.4700
5339,97.7974
5340,98.4017
5341,90.1538
5342,102.2902
5343,99.8729
5344,116.0153
5345,118.7125
5346,134.2151
5347,124.9610
5348,117.4190
5349,119.0363
5350,98.5628
5351,96.0663
5352,78.4273
5353,76.1654
5354,81.9782
5355,83.0144
5356,79.6692
5357,80.0439
5358,86.7889
5359,87.5014
5360,96.8169
5361,95.7368
5362,98.3176
5363,97.4415
5364,91.4026
5365,92.9739
5366,96.0371
5367,100.8594
5368,106.6594
5369,120.4737
5370,125.0270
5371,125.2351
5372,116.7398
5373,111.9234
5374,104.6819
5375,91.7303
5376,85.8320
5377,85.6505
5378,85.0823
5379,91.3134
5380,84.4746
5381,85.7818
5382,102.0661
5383,108.9156
5384,103.3125
5385,111.7346
5386,108.1089
5387,108.0728
5388,106.3615
5389,100.2438
5390,108.7550
5391,113.1653
5392,130.4585
5393,132.2720
5394,136.5119
5395,141.5815
5396,131.6798
5397,124.6941
5398,109.9820
5399,104.8143
5400,85.4452
5401,82.3906
5402,86.1584
5403,80.8785
5404,88.9984
5405,91.2868
5406,99.7622
5407,99.3360
5408,106.8848
5409,108.6337
5410,107.0722
5411,106.8319
5412,100.6035
5413,103.9453
5414,105.6109
5415,110.4414
5416,130.1452
5417,130.7931
5418,133.1549
5419,140.3282
5420,138.7409
5421,123.2261
5422,117.0458
5423,106.6063
5424,87.9254
5425,82.5935
5426,87.4675
5427,85.0464
5428,88.2711
5429,92.7900
5430,96.7135
5431,99.2325
5432,109.1996
5433,109.8746
5434,108.1597
5435,102.9674
5436,102.7136
5437,99.8679
5438,109.9574
5439,113.3405
5440,121.4920
5441,131.3866
5442,141.7086
5443,135.9774
5444,127.9175
5445,129.3542
5446,108.2916
5447,102.7334
5448,86.9063
5449,90.1698
5450,85.2027
5451,90.5676
5452,87.8020
5453,93.6047
5454,98.5396
5455,102.5036
5456,104.3541
5457,106.0604
5458,107.8510
5459,102.4626
5460,103.2002
5461,102.7174
5462,105.2587
5463,120.1547
5464,121.3902
5465,131.1130
5466,137.3708
5467,137.7636
5468,132.9659
5469,128.2701
5470,110.9728
5471,105.7523
5472,87.7501
5473,88.1977
5474,87.6274
5475,88.8836
5476,87.0231
5477,94.3021
5478,96.0992
5479,98.7639
5480,107.8198
5481,103.0142
5482,108.3486
5483,100.8581
5484,96.3900
5485,105.2606
5486,108.4023
5487,117.2687
5488,122.8036
5489,136.2065
5490,137.6141
5491,132.7282
5492,126.2429
5493,126.7153
5494,108.9941
5495,100.3760
5496,73.7196
5497,83.1716
5498,77.0499
5499,78.8802
5500,81.2421
5501,86.6464
5502,86.6948
5503,88.5811
5504,89.0351
5505,98.3044
5506,99.5136
5507,93.1032
5508,94.3701
5509,92.1119
5510,95.4297
5511,100.0836
5512,109.6082
5513,124.8369
5514,125.8040
5515,122.3176
5516,119.8936
5517,114.0337
5518,99.9269
5519,91.9833
5520,78.6858
5521,77.4092
5522,77.6536
5523,79.6104
5524,76.8481
5525,82.5187
5526,87.4177
5527,94.3995
5528,96.3513
5529,96.8134
5530,98.2299
5531,89.8592
5532,87.6998
5533,87.7133
5534,100.6260
5535,102.8022
5536,111.9065
5537,127.1192
5538,121.1077
5539,126.3158
5540,118.6545
5541,109.1817
5542,100.7080
5543,94.5762
5544,83.7957
5545,85.3548
5546,88.3623
5547,83.7235
5548,88.9979
5549,87.5152
5550,99.4266
5551,104.7067
5552,111.0046
5553,106.8757
5554,111.9676
5555,105.2339
5556,104.8575
5557,100.8578
5558,108.5930
5559,111.4668
5560,116.5758
5561,133.8834
5562,138.0033
5563,137.3994
5564,135.3087
5565,117.8004
5566,112.2300
5567,106.0788
5568,85.2910
5569,84.9723
5570,82.5081
5571,86.0315
5572,89.4598
5573,87.8789
5574,86.9804
5575,103.8808
5576,103.9872
5577,106.7282
5578,108.2944
5579,102.5459
5580,105.6984
5581,99.8519
5582,104.7379
5583,111.5001
5584,122.8542
5585,128.0819
5586,133.3617
5587,133.9162
5588,137.0129
5589,119.5555
5590,117.3767
5591,103.3170
5592,84.3950
5593,80.1882
5594,85.2853
5595,85.7957
5596,88.3257
5597,88.1190
5598,97.6200
5599,102.0557
5600,108.5062
5601,111.5471
5602,106.9822
5603,103.7100
5604,103.5636
5605,106.6982
5606,106.5903
5607,114.5483
5608,118.6019
5609,138.1610
5610,135.2075
5611,137.2779
5612,135.3041
5613,120.5188
5614,112.9640
5615,103.0872
5616,87.0182
5617,87.8414
5618,80.1882
5619,86.9071
5620,93.5433
5621,89.9347
5622,94.2384
5623,99.2074
5624,103.9947
5625,107.0329
5626,107.4518
5627,101.2140
5628,98.5805
5629,105.7114
5630,103.6983
5631,110.8314
5632,128.5686
5633,124.0671
5634,140.9763
5635,134.1457
5636,137.5797
5637,125.9716
5638,110.1537
5639,102.6840
5640,85.1876
5641,86.8842
5642,86.8399
5643,88.8769
5644,85.9775
5645,91.1741
5646,91.8504
5647,100.3769
5648,109.1929
5649,109.5871
5650,101.1444
5651,102.6769
5652,106.1870
5653,97.4890
5654,108.6595
5655,111.1933
5656,126.9618
5657,127.1118
5658,141.7371
5659,139.5711
5660,131.0062
5661,124.2792
5662,107.4820
5663,100.2932
5664,76.3714
5665,79.5264
5666,76.3314
5667,76.6264
5668,81.2069
5669,77.9318
5670,86.2661
5671,91.9144
5672,94.7246
5673,93.7748
5674,92.8512
5675,92.9301
5676,93.4590
5677,94.7133
5678,96.7782
5679,103.4265
5680,109.1648
5681,118.3167
5682,117.5745
5683,118.6030
5684,113.8472
5685,112.7271
5686,97.5881
5687,92.6998
5688,76.7828
5689,79.3143
5690,78.3373
5691,79.0693
5692,82.0595
5693,81.3136
5694,86.9447
5695,95.4344
5696,95.5726
5697,99.5759
5698,93.8031
5699,93.2721
5700,91.2106
5701,93.6957
5702,95.8801
5703,98.3560
5704,106.9743
5705,116.7198
5706,120.8648
5707,119.6501
5708,119.3469
5709,110.8069
5710,101.1286
5711,94.1970
5712,84.5913
5713,85.8828
5714,86.7651
5715,85.8318
5716,89.9608
5717,91.3162
5718,95.7188
5719,101.9641
5720,107.0959
5721,107.3036
5722,104.7346
5723,103.1892
5724,107.1206
5725,101.3368
5726,100.1284
5727,117.8213
5728,125.0925
5729,133.6524
5730,139.6651
5731,138.7321
5732,134.1185
5733,120.4269
5734,120.2492
5735,107.7147
5736,87.6909
5737,87.7661
5738,86.4003
5739,87.0588
5740,86.7993
5741,87.1803
5742,98.3679
5743,96.8594
5744,111.4728
5745,105.0083
5746,105.2256
5747,106.6514
5748,100.9884
5749,100.8765
5750,108.5385
5751,108.1480
5752,120.8491
5753,127.7803
5754,135.3329
5755,134.0012
5756,126.7543
5757,120.6025
5758,110.3316
5759,100.7622
5760,83.0265
5761,80.7098
5762,87.2035
5763,84.4371
5764,86.5840
5765,91.3996
5766,104.8279
5767,94.7134
5768,97.5540
5769,109.1369
5770,111.5799
5771,105.1454
5772,107.0094
5773,96.7038
5774,98.9632
5775,105.6356
5776,121.1433
5777,126.9119
5778,138.0656
5779,134.9557
5780,129.7214
5781,124.7234
5782,105.2387
5783,102.2563
5784,82.2296
5785,89.0342
5786,90.3411
5787,83.1247
5788,86.3011
5789,89.1624
5790,95.6404
5791,102.5191
5792,104.7073
5793,109.0139
5794,104.4834
5795,99.4121
5796,97.3762
5797,93.1854
5798,105.1048
5799,108.1033
5800,116.0436
5801,139.1597
5802,135.0933
5803,133.4036
5804,125.1190
5805,126.7420
5806,115.1499
5807,101.7174
5808,78.6081
5809,84.2611
5810,87.5404
5811,89.2072
5812,90.4958
5813,89.4471
5814,93.6205
5815,94.7143
5816,98.3757
5817,104.9179
5818,108.7106
5819,104.0512
5820,100.6706
5821,99.6574
5822,108.2317
5823,106.2903
5824,122.7799
5825,135.2849
5826,134.7951
5827,132.3932
5828,134.9606
5829,126.4440
5830,109.9071
5831,100.7667
5832,76.0220
5833,76.9116
5834,76.3960
5835,76.4126
5836,82.6904
5837,78.5300
5838,84.1044
5839,86.9696
5840,94.3135
5841,95.2046
5842,102.8824
5843,96.2209
5844,91.1299
5845,88.1997
5846,92.5160
5847,93.1065
5848,107.3792
5849,116.8644
5850,118.2301
5851,123.2815
5852,112.6185
5853,116.1166
5854,99.4942
5855,87.7535
5856,75.8785
5857,74.2359
5858,74.9366
5859,75.8928
5860,77.2119
5861,84.3974
5862,81.9587
5863,89.1242
5864,91.9227
5865,93.2254
5866,92.7279
5867,95.9214
5868,92.6158
5869,89.9961
5870,95.1432
5871,100.6782
5872,111.2981
5873,112.8864
5874,119.8211
5875,122.2798
5876,122.9446
5877,109.8671
5878,94.7855
5879,89.3600
5880,85.4575
5881,80.8145
5882,80.1094
5883,84.1017
5884,83.1421
5885,89.2261
5886,93.4745
5887,98.7796
5888,107.0700
5889,101.4365
5890,102.6868
5891,104.2455
5892,98.5752
5893,99.7594
5894,98.5810
5895,115.3687
5896,124.4788
5897,131.0432
5898,128.3501
5899,133.3698
5900,128.0866
5901,123.5918
5902,108.8668
5903,101.7042
5904,79.5978
5905,82.8623
5906,85.6658
5907,84.1483
5908,83.2253
5909,95.8361
5910,93.3261
5911,96.6476
5912,108.8277
5913,102.9519
5914,104.9346
5915,100.5887
5916,100.7903
5917,104.9713
5918,106.6569
5919,109.6679
5920,126.2951
5921,125.1236
5922,136.2518
5923,130.5810
5924,131.3953
5925,119.6076
5926,106.9092
5927,100.3030
5928,81.7403
5929,81.1222
5930,87.6033
5931,81.6418
5932,83.2635
5933,91.3174
5934,93.0299
5935,96.4541
5936,102.7064
5937,105.2434
5938,103.7382
5939,97.4028
5940,97.5321
5941,97.5493
5942,104.0808
5943,109.3601
5944,116.5299
5945,130.2849
5946,134.4445
5947,128.0313
5948,129.0498
5949,122.1680
5950,111.6061
5951,103.0765
5952,87.2162
5953,87.0710
5954,82.4929
5955,83.1784
5956,85.6302
5957,89.4231
5958,93.5536
5959,93.8530
5960,100.9929
5961,104.4456
5962,104.6094
5963,100.9724
5964,92.8331
5965,103.7575
5966,100.3610
5967,111.6202
5968,124.7263
5969,126.7889
5970,132.5508
5971,134.4250
5972,127.7621
5973,117.7426
5974,112.0125
5975,106.4398
5976,82.6124
5977,78.5221
5978,85.0048
5979,84.9267
5980,84.9680
5981,90.6692
5982,94.0214
5983,104.5549
5984,99.7037
5985,100.3903
5986,109.7904
5987,102.4049
5988,96.4752
5989,96.7073
5990,105.5098
5991,116.3093
5992,114.3136
5993,136.9817
5994,130.6384
5995,130.8340
5996,131.1815
5997,119.7150
5998,112.8152
5999,95.6721
6000,72.9849
6001,70.1502
6002,77.0576
6003,74.6888
6004,78.2553
6005,79.2521
6006,89.3418
6007,84.8146
6008,97.6653
6009,93.1819
6010,86.9768
6011,88.9339
6012,88.2063
6013,95.5524
6014,92.2262
6015,97.1956
6016,110.2157
6017,112.0560
6018,125.7301
6019,118.8269
6020,115.9467
6021,99.7357
6022,93.0639
6023,92.3762
6024,74.7421
6025,73.9707
6026,74.2143
6027,75.4861
6028,77.9980
6029,77.5923
6030,85.6434
6031,89.1852
6032,90.3795
6033,92.6161
6034,88.1960
6035,89.2328
6036,88.0606
6037,90.8008
6038,90.7073
6039,102.4581
6040,110.0456
6041,115.8302
6042,120.2048
6043,117.0908
6044,120.0612
6045,106.9318
6046,96.4974
6047,90.1955
6048,84.6740
6049,81.7546
6050,85.7624
6051,80.1657
6052,83.3615
6053,91.1103
6054,95.2524
6055,99.9744
6056,102.8562
6057,107.2597
6058,101.1235
6059,100.4061
6060,97.9291
6061,97.8013
6062,103.7220
6063,107.3239
6064,122.9745
6065,129.1420
6066,127.6400
6067,128.2490
6068,129.1133
6069,119.1409
6070,106.9173
6071,99.9122
6072,77.7193
6073,80.8845
6074,87.4769
6075,84.1341
6076,88.7239
6077,89.0032
6078,91.8373
6079,92.2876
6080,108.2344
6081,106.0865
6082,99.8995
6083,101.0954
6084,91.9345
6085,96.2424
6086,102.1510
6087,106.3273
6088,113.2962
6089,127.0240
6090,125.8512
6091,129.2844
6092,125.8595
6093,120.1556
6094,106.0634
6095,95.3871
6096,81.1172
6097,83.6718
6098,86.2679
6099,83.0015
6100,86.4125
6101,86.0881
6102,93.3036
6103,96.5767
6104,103.3994
6105,102.7935
6106,106.8379
6107,97.3213
6108,99.0079
6109,96.1875
6110,99.3456
6111,105.2866
6112,116.5244
6113,132.1130
6114,133.1784
6115,134.6086
6116,121.5089
6117,119.8198
6118,107.5738
6119,103.8564
6120,79.7836
6121,81.1252
6122,84.6902
6123,80.6914
6124,83.7593
6125,89.7708
6126,93.6337
6127,94.1351
6128,106.3322
6129,104.5463
6130,105.5963
6131,91.5175
6132,98.5324
6133,95.5518
6134,101.4958
6135,106.3854
6136,116.1919
6137,125.2122
6138,127.1244
6139,126.7670
6140,120.6185
6141,121.0198
6142,106.5662
6143,92.8977
6144,82.3120
6145,78.8513
6146,79.7486
6147,82.4862
6148,87.2384
6149,85.2118
6150,95.4298
6151,101.6540
6152,97.9567
6153,101.9698
6154,98.0792
6155,99.6903
6156,97.9567
6157,90.4323
6158,102.0346
6159,103.4990
6160,111.4560
6161,119.4403
6162,135.4597
6163,123.9346
6164,127.0057
6165,116.0314
6166,104.6246
6167,98.4498
6168,74.9237
6169,79.4365
6170,74.7551
6171,73.3101
6172,73.7587
6173,79.3623
6174,75.7224
6175,91.3572
6176,91.6991
6177,94.4319
6178,93.3014
6179,88.0230
6180,91.0162
6181,89.2570
6182,87.3517
6183,95.6395
6184,109.3809
6185,114.6496
6186,119.0047
6187,118.2740
6188,119.8104
6189,107.3635
6190,95.9332
6191,89.7407
6192,72.9587
6193,76.2748
6194,72.4063
6195,71.0319
6196,79.1582
6197,78.3843
6198,81.1866
6199,89.5926
6200,93.4508
6201,95.4440
6202,90.3292
6203,87.5688
6204,85.7335
6205,84.1798
6206,91.5844
6207,93.6398
6208,101.1508
6209,112.4086
6210,116.0568
6211,118.5650
6212,114.7870
6213,106.4240
6214,97.3943
6215,87.1584
6216,79.8231
6217,80.1398
6218,81.3045
6219,80.5171
6220,84.0087
6221,90.4869
6222,90.6958
6223,92.8329
6224,98.0715
6225,101.6005
6226,108.8576
6227,99.7407
6228,99.2738
6229,90.7595
6230,102.2154
6231,104.8601
6232,119.6689
6233,122.8625
6234,125.6399
6235,123.8397
6236,129.1949
6237,117.9717
6238,108.4645
6239,96.7951
6240,81.7952
6241,79.7985
6242,85.9861
6243,84.7344
6244,81.6018
6245,85.7495
6246,88.6894
6247,95.1971
6248,100.0803
6249,101.2858
6250,105.7006
6251,101.3028
6252,94.1079
6253,95.6114
6254,99.4696
6255,98.1643
6256,119.3703
6257,122.5817
6258,129.3916
6259,130.5717
6260,125.3362
6261,115.5445
6262,108.6658
6263,93.7676
6264,81.9070
6265,77.8693
6266,83.3449
6267,81.1024
6268,83.7405
6269,85.5365
6270,91.5033
6271,98.3498
6272,94.5300
6273,102.9184
6274,101.7059
6275,100.3893
6276,96.9003
6277,95.1235
6278,100.3926
6279,101.2123
6280,116.5504
6281,127.2755
6282,129.6710
6283,139.7186
6284,125.7738
6285,109.0939
6286,108.2831
6287,100.6126
6288,75.6899
6289,77.4738
6290,79.8481
6291,79.8665
6292,80.6133
6293,82.9649
6294,89.4608
6295,92.4126
6296,97.8630
6297,105.7501
6298,93.8164
6299,94.9664
6300,92.9962
6301,96.6267
6302,97.7996
6303,107.0025
6304,114.2229
6305,128.7448
6306,130.4321
6307,130.4365
6308,126.5189
6309,112.0878
6310,104.6196
6311,91.9805
6312,76.2101
6313,77.6358
6314,80.6834
6315,85.7552
6316,79.5010
6317,88.8488
6318,87.7124
6319,91.8436
6320,103.7804
6321,101.1007
6322,100.7381
6323,99.7156
6324,90.1370
6325,94.2239
6326,96.0255
6327,102.4457
6328,118.0246
6329,131.9146
6330,126.6406
6331,131.3491
6332,123.7614
6333,123.6395
6334,104.0932
6335,93.1781
6336,74.7517
6337,73.3286
6338,75.9201
6339,72.4468
6340,72.9522
6341,76.0900
6342,77.2286
6343,87.0318
6344,82.5003
6345,92.3462
6346,90.5819
6347,82.3271
6348,82.3716
6349,87.4455
6350,84.7324
6351,94.2639
6352,98.6198
6353,116.2884
6354,119.9189
6355,117.7422
6356,116.8650
6357,108.7130
6358,95.0046
6359,88.0194
6360,72.5811
6361,70.6545
6362,70.4621
6363,73.3677
6364,72.9586
6365,78.3626
6366,79.1034
6367,89.7450
6368,82.7833
6369,91.8864
6370,92.6329
6371,89.2911
6372,83.2348
6373,83.3397
6374,86.8909
6375,97.6765
6376,102.6731
6377,105.2889
6378,113.7593
6379,113.8018
6380,111.8928
6381,100.9473
6382,88.3251
6383,81.7155
6384,77.3597
6385,73.6574
6386,79.0613
6387,79.7942
6388,83.4611
6389,83.5465
6390,88.7799
6391,97.2917
6392,99.8787
6393,100.4039
6394,97.2028
6395,93.4066
6396,95.3537
6397,94.8271
6398,98.4027
6399,105.1846
6400,116.4917
6401,123.3211
6402,125.9139
6403,138.7701
6404,121.4045
6405,108.0971
6406,107.3075
6407,92.9708
6408,78.6914
6409,73.1969
6410,84.5204
6411,81.9741
6412,84.6933
6413,81.7368
6414,88.0357
6415,97.5499
6416,97.5593
6417,101.8931
6418,99.1353
6419,92.3638
6420,96.9885
6421,92.4468
6422,94.5299
6423,101.6109
6424,119.5249
6425,121.9853
6426,122.1326
6427,126.2136
6428,117.4347
6429,107.8029
6430,100.8764
6431,94.7504
6432,77.8720
6433,80.8863
6434,77.8273
6435,80.4784
6436,78.7183
6437,88.5615
6438,90.9995
6439,93.5613
6440,98.8313
6441,97.7314
6442,94.8340
6443,94.3743
6444,91.6958
6445,92.9784
6446,96.4157
6447,109.8013
6448,113.4438
6449,129.1842
6450,131.6363
6451,124.4979
6452,121.9627
6453,117.6099
6454,103.4385
6455,95.0907
6456,75.2988
6457,78.3454
6458,82.5349
6459,81.4083
6460,79.4268
6461,88.9051
6462,84.3337
6463,93.4568
6464,100.1200
6465,99.9778
6466,102.5709
6467,95.8031
6468,89.6568
6469,92.5297
6470,100.1022
6471,98.4921
6472,115.4876
6473,121.3835
6474,127.7212
6475,131.8298
6476,116.8571
6477,109.9410
6478,107.4945
6479,92.7304
6480,82.2972
6481,74.3442
6482,77.9346
6483,79.9152
6484,82.0474
6485,85.2655
6486,90.3761
6487,93.8100
6488,97.7040
6489,100.3219
6490,98.7886
6491,92.5561
6492,91.2513
6493,90.4603
6494,97.4918
6495,97.5182
6496,113.9416
6497,122.6765
6498,124.9404
6499,126.3836
6500,121.6709
6501,115.8773
6502,105.4787
6503,92.5563
6504,70.1334
6505,70.4828
6506,73.5971
6507,74.6366
6508,74.2963
6509,77.6009
6510,77.5800
6511,85.9419
6512,84.0604
6513,86.0206
6514,87.3410
6515,82.4143
6516,85.2842
6517,81.4672
6518,90.9402
6519,91.4872
6520,102.0536
6521,103.8435
6522,113.8125
6523,112.8641
6524,106.1554
6525,99.7466
6526,94.6348
6527,82.7584
6528,68.3441
6529,69.7161
6530,70.7778
6531,70.4334
6532,71.5644
6533,76.2807
6534,79.6169
6535,79.5045
6536,89.1239
6537,88.3612
6538,92.0706
6539,83.3102
6540,83.4467
6541,86.6298
6542,88.0416
6543,92.6212
6544,99.5425
6545,107.5573
6546,109.4870
6547,116.2675
6548,108.6427
6549,104.0688
6550,94.3110
6551,86.0646
6552,73.9447
6553,78.5809
6554,80.3236
6555,76.0432
6556,77.5635
6557,81.8033
6558,87.7379
6559,89.8451
6560,93.5885
6561,100.5776
6562,96.9342
6563,92.7264
6564,88.9949
6565,95.1935
6566,98.8449
6567,97.6583
6568,110.0699
6569,118.8463
6570,134.1118
6571,127.7098
6572,118.5317
6573,105.7526
6574,99.5391
6575,91.8203
6576,75.6401
6577,77.5022
6578,76.1401
6579,79.2924
6580,81.9177
6581,85.6598
6582,87.1141
6583,96.8071
6584,97.6660
6585,93.7257
6586,95.7956
6587,94.8491
6588,92.9604
6589,93.8283
6590,91.6237
6591,102.0196
6592,110.5038
6593,122.7363
6594,126.7757
6595,116.7596
6596,120.9392
6597,105.7208
6598,98.2189
6599,87.8042
6600,77.9180
6601,75.4187
6602,81.8523
6603,76.1114
6604,81.2542
6605,83.4658
6606,86.1819
6607,93.6278
6608,95.9255
6609,96.0536
6610,96.2774
6611,90.0208
6612,90.7035
6613,94.1768
6614,91.4787
6615,100.9899
6616,112.4868
6617,116.1416
6618,132.5449
6619,126.7964
6620,117.7139
6621,110.4160
6622,98.1457
6623,91.7406
6624,77.1842
6625,72.9190
6626,85.2101
6627,79.9287
6628,81.6912
6629,82.3587
6630,89.7340
6631,88.0036
6632,96.9680
6633,93.7819
6634,101.9940
6635,88.9987
6636,84.7122
6637,90.5563
6638,93.1854
6639,99.9010
6640,114.2923
6641,116.4247
6642,127.4450
6643,123.9741
6644,110.8260
6645,102.7450
6646,101.5592
6647,88.5600
6648,78.5456
6649,76.7905
6650,78.3948
6651,77.8610
6652,81.3144
6653,81.2067
6654,86.6255
6655,88.1180
6656,91.9434
6657,96.4519
6658,92.1842
6659,93.8488
6660,93.5646
6661,91.8473
6662,92.8988
6663,100.0261
6664,114.4320
6665,118.6144
6666,121.5640
6667,119.9007
6668,117.7539
6669,112.0588
6670,101.0538
6671,91.7728
6672,69.0754
6673,69.0580
6674,65.6040
6675,65.9514
6676,70.4752
6677,72.4481
6678,75.6405
6679,83.5162
6680,86.5850
6681,88.7851
6682,88.1784
6683,85.3401
6684,84.3622
6685,78.9453
6686,83.8446
6687,90.9430
6688,100.1396
6689,102.9589
6690,109.4840
6691,108.5355
6692,109.9943
6693,101.8963
6694,88.4389
6695,81.9887
6696,66.6736
6697,71.7177
6698,69.4788
6699,69.4872
6700,72.1572
6701,72.2439
6702,79.7253
6703,75.9165
6704,84.9543
6705,82.5590
6706,88.0382
6707,87.7790
6708,79.1366
6709,77.5593
6710,86.7978
6711,93.7220
6712,98.9306
6713,102.5232
6714,109.8382
6715,115.0598
6716,99.6624
6717,95.5531
6718,90.9881
6719,80.6869
6720,70.6010
6721,77.4697
6722,76.5608
6723,77.1426
6724,79.9079
6725,81.0623
6726,87.3283
6727,87.7957
6728,93.3701
6729,99.8043
6730,95.0832
6731,92.6935
6732,85.6808
6733,89.2365
6734,90.1465
6735,102.8945
6736,106.8526
6737,117.9139
6738,120.7526
6739,121.8547
6740,118.2980
6741,108.1389
6742,94.6081
6743,94.7234
6744,74.7866
6745,77.1622
6746,72.9347
6747,78.8456
6748,77.8898
6749,81.7033
6750,86.5963
6751,91.1413
6752,95.8151
6753,93.5324
6754,97.7255
6755,94.5280
6756,87.3270
6757,97.2884
6758,89.4501
6759,98.8229
6760,108.7503
6761,120.4257
6762,121.0359
6763,120.8659
6764,116.2070
6765,111.9390
6766,97.6089
6767,92.2424
6768,73.5603
6769,78.4558
6770,73.5197
6771,72.9429
6772,79.8591
6773,82.0567
6774,85.8392
6775,83.8965
6776,94.7725
6777,101.4767
6778,98.2517
6779,92.6482
6780,85.5057
6781,89.2501
6782,92.3042
6783,98.4899
6784,106.6389
6785,110.3418
6786,119.1216
6787,123.9776
6788,115.3530
6789,106.8874
6790,98.4928
6791,94.6406
6792,76.0493
6793,76.1203
6794,78.8367
6795,74.4436
6796,79.6332
6797,84.7110
6798,87.6886
6799,87.3440
6800,95.8055
6801,102.2942
6802,96.6791
6803,90.9927
6804,88.5446
6805,87.7069
6806,90.6150
6807,104.6557
6808,104.1649
6809,120.0129
6810,116.5432
6811,114.6852
6812,112.8707
6813,110.7125
6814,101.5667
6815,87.1308
6816,71.6829
6817,76.4635
6818,78.0715
6819,75.8595
6820,76.5949
6821,78.2560
6822,81.2847
6823,86.1101
6824,91.1619
6825,93.5618
6826,91.4171
6827,93.5252
6828,86.7407
6829,89.6438
6830,96.2274
6831,97.3113
6832,117.4590
6833,114.3051
6834,113.3521
6835,123.1852
6836,114.1300
6837,113.0354
6838,96.8205
6839,92.8967
6840,68.4880
6841,67.5538
6842,69.8930
6843,64.6621
6844,71.5193
6845,70.0912
6846,77.3956
6847,81.7535
6848,82.0514
6849,81.6175
6850,81.9637
6851,82.3350
6852,82.4669
6853,81.0009
6854,81.1097
6855,94.0459
6856,97.9957
6857,99.5492
6858,112.8565
6859,107.7601
6860,100.8896
6861,93.9083
6862,94.1461
6863,85.0929
6864,67.6705
6865,67.5975
6866,67.9187
6867,67.6609
6868,68.9303
6869,72.4187
6870,75.8501
6871,78.9980
6872,86.1704
6873,82.1179
6874,81.2273
6875,78.9287
6876,73.8563
6877,80.4498
6878,86.9360
6879,83.3195
6880,96.3128
6881,102.6701
6882,103.5764
6883,104.6177
6884,99.8664
6885,97.6301
6886,88.6838
6887,83.6999
6888,73.1659
6889,75.9298
6890,78.2651
6891,76.0121
6892,72.9544
6893,82.3740
6894,81.1239
6895,92.0107
6896,96.2716
6897,96.0327
6898,91.2141
6899,86.2905
6900,87.7708
6901,85.4603
6902,88.7601
6903,104.9296
6904,106.1740
6905,115.0651
6906,120.5309
6907,125.2026
6908,116.6613
6909,99.0878
6910,99.5040
6911,88.2205
6912,72.9484
6913,71.2495
6914,74.8190
6915,70.8330
6916,75.0674
6917,80.6563
6918,83.8543
6919,84.2692
6920,92.7559
6921,94.5476
6922,95.6928
6923,90.7213
6924,91.5398
6925,90.3708
6926,90.3379
6927,97.6408
6928,111.8558
6929,115.3025
6930,113.6349
6931,120.0865
6932,114.6493
6933,99.5931
6934,94.2565
6935,87.7188
6936,74.5392
6937,70.4984
6938,75.0844
6939,76.6576
6940,75.9240
6941,76.7395
6942,87.3543
6943,90.2893
6944,96.2575
6945,91.1960
6946,95.3098
6947,88.8950
6948,84.1574
6949,89.7100
6950,90.6017
6951,99.2633
6952,108.1567
6953,112.7526
6954,121.7192
6955,118.8586
6956,116.4230
6957,103.4148
6958,102.2729
6959,83.7254
6960,73.1800
6961,69.2386
6962,77.3355
6963,75.5267
6964,76.6490
6965,76.9100
6966,80.6814
6967,89.3435
6968,87.6470
6969,91.8133
6970,96.6096
6971,88.9342
6972,91.6139
6973,86.1269
6974,90.6659
6975,95.0297
6976,106.5952
6977,113.8685
6978,119.4821
6979,116.6680
6980,111.6715
6981,100.1167
6982,91.4747
6983,88.9350
6984,70.6716
6985,75.1933
6986,71.2285
6987,71.8684
6988,75.6180
6989,81.4357
6990,78.6395
6991,88.9988
6992,91.1921
6993,91.4908
6994,92.0047
6995,88.8450
6996,82.0088
6997,89.5503
6998,89.1527
6999,95.2051
7000,104.0153
7001,116.5472
7002,118.1434
7003,114.4629
7004,109.7194
7005,100.4175
7006,95.2657
7007,91.4335
7008,69.9735
7009,63.7759
7010,65.4621
7011,65.9020
7012,72.9688
7013,69.8073
7014,74.5799
7015,77.8718
7016,79.3336
7017,81.3338
7018,81.9740
7019,79.8405
7020,76.3981
7021,81.2417
7022,80.1986
7023,89.7213
7024,92.9325
7025,102.0978
7026,105.6741
7027,104.9440
7028,101.6105
7029,93.1072
7030,86.4294
7031,79.0412
7032,68.2112
7033,62.4941
7034,62.9161
7035,65.3265
7036,67.1715
7037,75.0025
7038,70.8810
7039,78.8366
7040,82.9382
7041,82.7018
7042,83.0425
7043,80.2295
7044,79.3363
7045,77.2261
7046,85.8046
7047,88.1461
7048,87.7704
7049,104.0900
7050,104.9357
7051,106.2001
7052,97.3247
7053,91.9495
7054,88.9164
