# Synthetic hourly wind capacity factor, one year, dimensionless 0 to 1.
# Generated by make_profiles.py with seed 20260815. Not measured data.
# Speeds drawn from a Weibull distribution, shape 2.1 and scale 8.0 m/s,
# with hour to hour autocorrelation, passed through the toolkit power
# curve with cut-in 3, rated 12 and cut-out 25 m/s.
hour,wind_speed_ms,cf
3256,3.3839,0.0069
3257,3.1558,0.0026
3258,2.9735,0.0000
3259,3.8345,0.0173
3260,3.0319,0.0005
3261,3.1046,0.0017
3262,2.9407,0.0000
3263,1.4022,0.0000
3264,2.1117,0.0000
3265,1.5489,0.0000
3266,1.3056,0.0000
3267,1.7155,0.0000
3268,1.8668,0.0000
3269,2.1616,0.0000
3270,2.0844,0.0000
3271,2.4122,0.0000
3272,3.6578,0.0129
3273,4.2716,0.0299
3274,3.8166,0.0168
3275,3.3559,0.0063
3276,2.7881,0.0000
3277,2.7661,0.0000
3278,2.7969,0.0000
3279,2.6422,0.0000
3280,2.2918,0.0000
3281,1.7833,0.0000
3282,1.1128,0.0000
3283,1.0218,0.0000
3284,1.2798,0.0000
3285,0.9816,0.0000
3286,1.5295,0.0000
3287,2.6800,0.0000
3288,2.1799,0.0000
3289,3.2350,0.0040
3290,3.7896,0.0161
3291,3.9963,0.0216
3292,5.5398,0.0841
3293,4.6338,0.0426
3294,2.9052,0.0000
3295,2.5062,0.0000
3296,2.6061,0.0000
3297,1.6732,0.0000
3298,2.1088,0.0000
3299,1.7551,0.0000
3300,2.0890,0.0000
3301,2.4945,0.0000
3302,2.5387,0.0000
3303,2.1040,0.0000
3304,3.0740,0.0012
3305,2.2732,0.0000
3306,1.6323,0.0000
3307,2.3907,0.0000
3308,2.6836,0.0000
3309,2.9509,0.0000
3310,2.1106,0.0000
3311,2.6321,0.0000
3312,2.4796,0.0000
3313,1.8717,0.0000
3314,2.5351,0.0000
3315,2.6234,0.0000
3316,2.4149,0.0000
3317,1.9060,0.0000
3318,1.4392,0.0000
3319,1.6370,0.0000
3320,1.1744,0.0000
3321,1.1019,0.0000
3322,0.8587,0.0000
3323,1.4315,0.0000
3324,1.8507,0.0000
3325,1.5232,0.0000
3326,1.9967,0.0000
3327,2.4379,0.0000
3328,3.2886,0.0050
3329,2.6433,0.0000
3330,2.6734,0.0000
3331,3.5276,0.0099
3332,4.2858,0.0304
3333,3.6898,0.0137
3334,3.5315,0.0100
3335,3.9586,0.0206
3336,3.9986,0.0217
3337,3.5182,0.0097
3338,3.6410,0.0125
3339,4.0497,0.0232
3340,4.6335,0.0426
3341,4.5900,0.0410
3342,4.8122,0.0496
3343,5.9751,0.1095
3344,5.5905,0.0868
3345,5.8439,0.1015
3346,7.5279,0.2349
3347,7.3960,0.2220
3348,8.2304,0.3119
3349,8.6603,0.3660
3350,6.3899,0.1375
3351,6.5090,0.1462
3352,7.0025,0.1860
3353,9.5913,0.5028
3354,8.9414,0.4044
3355,9.8409,0.5444
3356,10.2954,0.6257
3357,9.3852,0.4701
3358,8.5360,0.3498
3359,6.1522,0.1210
3360,6.7216,0.1627
3361,7.9308,0.2774
3362,8.4564,0.3396
3363,8.1401,0.3012
3364,10.0541,0.5816
3365,8.8303,0.3889
3366,8.3559,0.3271
3367,6.9703,0.1832
3368,8.5141,0.3470
3369,8.5527,0.3519
3370,9.1776,0.4386
3371,7.8151,0.2647
3372,4.8727,0.0521
3373,5.0202,0.0585
3374,6.8034,0.1693
3375,6.4615,0.1427
3376,6.5882,0.1522
3377,7.1490,0.1989
3378,7.4521,0.2274
3379,8.3991,0.3325
3380,8.2568,0.3150
3381,7.6746,0.2499
3382,6.4845,0.1444
3383,5.6833,0.0920
3384,6.1024,0.1177
3385,5.5800,0.0863
3386,4.0779,0.0240
3387,4.1047,0.0248
3388,5.0096,0.0580
3389,5.4378,0.0787
3390,5.7334,0.0949
3391,5.7005,0.0930
3392,7.6339,0.2457
3393,7.9429,0.2787
3394,8.9493,0.4055
3395,7.3405,0.2167
3396,6.0113,0.1118
3397,6.5624,0.1503
3398,4.2741,0.0300
3399,4.0748,0.0239
3400,5.7497,0.0959
3401,6.1102,0.1182
3402,5.6656,0.0910
3403,6.1548,0.1212
3404,6.8446,0.1726
3405,6.1110,0.1183
3406,7.7237,0.2550
3407,6.7210,0.1626
3408,7.9770,0.2825
3409,7.1660,0.2005
3410,6.3069,0.1316
3411,6.2920,0.1306
3412,6.8097,0.1698
3413,5.8834,0.1038
3414,6.6619,0.1579
3415,5.4453,0.0790
3416,3.6040,0.0116
3417,4.7696,0.0479
3418,5.2075,0.0671
3419,4.3023,0.0309
3420,3.0123,0.0002
3421,2.5145,0.0000
3422,2.5848,0.0000
3423,3.0205,0.0003
3424,2.9896,0.0000
3425,4.1868,0.0273
3426,4.8915,0.0529
3427,4.5398,0.0391
3428,4.9374,0.0549
3429,5.5945,0.0871
3430,4.6748,0.0442
3431,5.3797,0.0757
3432,6.7845,0.1677
3433,6.3626,0.1356
3434,7.6519,0.2475
3435,7.1504,0.1991
3436,8.0700,0.2931
3437,7.9070,0.2747
3438,9.6928,0.5195
3439,7.2398,0.2072
3440,5.9945,0.1108
3441,5.5628,0.0853
3442,6.8557,0.1736
3443,5.3239,0.0728
3444,3.8279,0.0171
3445,3.4147,0.0075
3446,5.2275,0.0681
3447,4.4977,0.0376
3448,3.4393,0.0080
3449,3.4315,0.0079
3450,4.6000,0.0413
3451,5.0979,0.0620
3452,6.9981,0.1856
3453,8.2351,0.3125
3454,9.2036,0.4424
3455,9.4348,0.4779
3456,10.2535,0.6179
3457,10.5057,0.6658
3458,9.6448,0.5116
3459,10.9520,0.7564
3460,11.8597,0.9648
3461,11.4073,0.8568
3462,12.0086,1.0000
3463,11.9133,0.9781
3464,12.7026,1.0000
3465,13.3324,1.0000
3466,10.8865,0.7426
3467,11.1897,0.8078
3468,11.9723,0.9930
3469,12.1225,1.0000
3470,12.1164,1.0000
3471,13.5209,1.0000
3472,13.0380,1.0000
3473,13.5559,1.0000
3474,13.3135,1.0000
3475,14.3804,1.0000
3476,13.7168,1.0000
3477,13.9734,1.0000
3478,14.6365,1.0000
3479,14.2540,1.0000
3480,11.4085,0.8571
3481,10.1886,0.6059
3482,9.1279,0.4312
3483,9.9095,0.5562
3484,8.7986,0.3846
3485,9.5647,0.4985
3486,10.8410,0.7332
3487,10.5143,0.6675
3488,12.5486,1.0000
3489,10.8508,0.7352
3490,12.7807,1.0000
3491,13.3762,1.0000
3492,12.1210,1.0000
3493,10.5685,0.6781
3494,11.1488,0.7988
3495,10.7789,0.7204
3496,11.1377,0.7964
3497,10.5278,0.6701
3498,9.6013,0.5045
3499,8.8182,0.3872
3500,9.8231,0.5414
3501,9.6331,0.5096
3502,9.3934,0.4714
3503,11.9396,0.9847
3504,9.9302,0.5598
3505,10.7094,0.7062
3506,7.7604,0.2589
3507,6.8338,0.1717
3508,6.4030,0.1385
3509,7.2513,0.2083
3510,6.9809,0.1841
3511,6.3479,0.1345
3512,5.9729,0.1094
3513,6.3503,0.1347
3514,6.7890,0.1681
3515,6.3704,0.1361
3516,8.0396,0.2896
3517,9.4854,0.4858
3518,10.5480,0.6741
3519,12.0163,1.0000
3520,10.0663,0.5838
3521,9.3442,0.4638
3522,8.9762,0.4093
3523,7.2111,0.2046
3524,6.8875,0.1762
3525,5.2124,0.0674
3526,4.7563,0.0474
3527,3.9311,0.0198
3528,3.4865,0.0090
3529,5.1573,0.0648
3530,5.0659,0.0606
3531,4.4774,0.0369
3532,4.0729,0.0238
3533,4.4118,0.0346
3534,4.1480,0.0261
3535,5.2435,0.0689
3536,6.1207,0.1189
3537,6.9184,0.1788
3538,8.2270,0.3115
3539,7.5005,0.2322
3540,7.3549,0.2180
3541,8.3588,0.3275
3542,8.7509,0.3781
3543,8.5012,0.3453
3544,7.7153,0.2541
3545,9.5232,0.4919
3546,9.6021,0.5046
3547,9.4094,0.4739
3548,8.6847,0.3692
3549,6.1772,0.1227
3550,7.4172,0.2240
3551,7.2069,0.2042
3552,7.1970,0.2033
3553,7.0024,0.1860
3554,7.2584,0.2089
3555,6.2763,0.1295
3556,6.9441,0.1810
3557,6.1696,0.1222
3558,7.9966,0.2847
3559,8.4394,0.3375
3560,8.0643,0.2924
3561,8.6198,0.3606
3562,8.6018,0.3583
3563,7.1088,0.1953
3564,7.9349,0.2778
3565,7.0722,0.1921
3566,7.9450,0.2790
3567,8.0334,0.2889
3568,7.1499,0.1990
3569,7.9411,0.2785
3570,5.8860,0.1040
3571,5.6072,0.0878
3572,6.5826,0.1518
3573,5.3628,0.0748
3574,5.2225,0.0679
3575,6.1920,0.1237
3576,6.9771,0.1838
3577,6.5275,0.1476
3578,5.6811,0.0919
3579,7.1819,0.2019
3580,6.4804,0.1441
3581,6.9019,0.1774
3582,6.8479,0.1729
3583,6.7588,0.1656
3584,8.6234,0.3611
3585,8.0884,0.2952
3586,8.4743,0.3419
3587,10.5556,0.6756
3588,10.3236,0.6310
3589,7.4506,0.2273
3590,9.6023,0.5046
3591,8.0800,0.2942
3592,8.4430,0.3380
3593,7.9220,0.2764
3594,7.8826,0.2721
3595,9.1806,0.4390
3596,10.1443,0.5978
3597,9.5448,0.4953
3598,8.4144,0.3344
3599,8.0135,0.2867
3600,7.1118,0.1956
3601,8.2071,0.3091
3602,8.9845,0.4105
3603,7.2244,0.2058
3604,9.5925,0.5030
3605,10.0896,0.5880
3606,8.8656,0.3938
3607,8.8831,0.3962
3608,8.6728,0.3676
3609,8.0638,0.2924
3610,9.9318,0.5601
3611,10.4369,0.6525
3612,8.8965,0.3981
3613,8.9378,0.4039
3614,7.6686,0.2492
3615,8.0752,0.2937
3616,7.0649,0.1914
3617,5.8655,0.1028
3618,8.4207,0.3352
3619,9.3892,0.4707
3620,10.3026,0.6270
3621,11.7937,0.9485
3622,11.6375,0.9107
3623,9.6953,0.5199
3624,12.0070,1.0000
3625,14.9191,1.0000
3626,13.7493,1.0000
3627,14.3724,1.0000
3628,14.6037,1.0000
3629,14.4735,1.0000
3630,15.0587,1.0000
3631,13.1571,1.0000
3632,12.1630,1.0000
3633,13.1101,1.0000
3634,11.8630,0.9656
3635,12.7776,1.0000
3636,14.5330,1.0000
3637,15.4532,1.0000
3638,14.9459,1.0000
3639,13.1010,1.0000
3640,13.4895,1.0000
3641,14.5546,1.0000
3642,14.4874,1.0000
3643,14.6219,1.0000
3644,14.5944,1.0000
3645,14.0503,1.0000
3646,13.3248,1.0000
3647,14.2283,1.0000
3648,13.9904,1.0000
3649,12.4474,1.0000
3650,15.9076,1.0000
3651,16.2183,1.0000
3652,17.1561,1.0000
3653,18.0647,1.0000
3654,21.4272,1.0000
3655,20.4516,1.0000
3656,19.5585,1.0000
3657,16.6035,1.0000
3658,17.0810,1.0000
3659,14.4493,1.0000
3660,14.9164,1.0000
3661,13.4936,1.0000
3662,12.3348,1.0000
3663,12.8835,1.0000
3664,13.0358,1.0000
3665,12.6858,1.0000
3666,10.8027,0.7253
3667,10.7472,0.7139
3668,10.2971,0.6260
3669,10.6250,0.6893
3670,9.3307,0.4617
3671,8.6267,0.3616
3672,8.4259,0.3358
3673,6.3896,0.1375
3674,7.1499,0.1990
3675,9.4061,0.4734
3676,11.0255,0.7721
3677,10.8194,0.7287
3678,10.5936,0.6830
3679,11.4244,0.8607
3680,10.2780,0.6224
3681,11.8163,0.9541
3682,11.0967,0.7874
3683,10.3699,0.6397
3684,11.1799,0.8056
3685,10.5951,0.6833
3686,8.3278,0.3237
3687,9.1590,0.4358
3688,8.9632,0.4075
3689,9.0653,0.4221
3690,10.1018,0.5902
3691,8.4358,0.3371
3692,8.8612,0.3932
3693,7.7412,0.2569
3694,7.5987,0.2421
3695,6.7381,0.1640
3696,6.3632,0.1356
3697,6.6617,0.1579
3698,6.4165,0.1394
3699,6.2744,0.1293
3700,8.7143,0.3732
3701,8.3608,0.3277
3702,8.7590,0.3792
3703,8.8245,0.3881
3704,8.1161,0.2984
3705,7.7149,0.2541
3706,8.4522,0.3391
3707,9.1331,0.4320
3708,10.2445,0.6162
3709,9.5138,0.4904
3710,10.0442,0.5799
3711,10.6131,0.6869
3712,11.0928,0.7866
3713,10.5621,0.6768
3714,11.1841,0.8066
3715,12.3564,1.0000
3716,11.9540,0.9884
3717,11.2115,0.8126
3718,12.0587,1.0000
3719,11.5083,0.8802
3720,11.7559,0.9393
3721,11.0810,0.7840
3722,11.1274,0.7941
3723,12.0208,1.0000
3724,13.1588,1.0000
3725,12.5496,1.0000
3726,13.4481,1.0000
3727,16.8411,1.0000
3728,17.1985,1.0000
3729,19.6892,1.0000
3730,18.6177,1.0000
3731,18.6296,1.0000
3732,17.9908,1.0000
3733,16.1993,1.0000
3734,14.6094,1.0000
3735,16.1178,1.0000
3736,15.0694,1.0000
3737,13.4898,1.0000
3738,13.4169,1.0000
3739,14.1751,1.0000
3740,11.9728,0.9931
3741,12.4596,1.0000
3742,11.8851,0.9711
3743,12.2527,1.0000
3744,10.9885,0.7642
3745,8.3215,0.3229
3746,10.6380,0.6919
3747,11.7605,0.9404
3748,12.9610,1.0000
3749,11.3639,0.8469
3750,10.9269,0.7511
3751,10.0755,0.5854
3752,6.0682,0.1155
3753,6.9916,0.1850
3754,7.9959,0.2847
3755,6.8101,0.1698
3756,6.6176,0.1545
3757,6.3537,0.1349
3758,7.8871,0.2726
3759,6.8623,0.1741
3760,6.8721,0.1749
3761,4.8088,0.0495
3762,4.9804,0.0568
3763,7.1236,0.1966
3764,6.7342,0.1637
3765,7.0240,0.1879
3766,6.6370,0.1560
3767,7.4812,0.2303
3768,7.0223,0.1877
3769,7.9962,0.2847
3770,10.0454,0.5801
3771,9.4491,0.4801
3772,10.7078,0.7059
3773,12.5187,1.0000
3774,12.2920,1.0000
3775,12.2129,1.0000
3776,11.3864,0.8520
3777,12.9435,1.0000
3778,12.4214,1.0000
3779,11.9359,0.9838
3780,10.8290,0.7307
3781,11.6006,0.9019
3782,13.1143,1.0000
3783,12.7494,1.0000
3784,11.7078,0.9276
3785,10.2856,0.6238
3786,7.0642,0.1914
3787,6.9368,0.1804
3788,7.1852,0.2022
3789,7.6576,0.2481
3790,8.2324,0.3121
3791,9.4849,0.4858
3792,7.7731,0.2602
3793,6.2790,0.1297
3794,5.7306,0.0948
3795,6.1124,0.1184
3796,7.6369,0.2460
3797,6.6992,0.1609
3798,6.5105,0.1464
3799,5.5522,0.0848
3800,8.4950,0.3445
3801,8.0209,0.2875
3802,7.9253,0.2768
3803,4.6669,0.0439
3804,5.2419,0.0688
3805,5.0151,0.0583
3806,4.7866,0.0486
3807,5.2189,0.0677
3808,3.2725,0.0047
3809,3.9587,0.0206
3810,3.2328,0.0040
3811,3.2303,0.0039
3812,3.4497,0.0083
3813,3.8481,0.0176
3814,3.6417,0.0125
3815,4.3264,0.0317
3816,4.2224,0.0284
3817,3.0869,0.0014
3818,3.8211,0.0169
3819,3.7211,0.0144
3820,4.8957,0.0531
3821,6.6345,0.1558
3822,8.0268,0.2882
3823,8.0214,0.2876
3824,7.0225,0.1877
3825,6.2764,0.1295
3826,6.4942,0.1451
3827,5.7941,0.0985
3828,6.1260,0.1193
3829,5.8452,0.1015
3830,5.5264,0.0834
3831,6.5391,0.1485
3832,8.4287,0.3362
3833,6.6421,0.1564
3834,8.0155,0.2869
3835,7.3418,0.2168
3836,5.7398,0.0953
3837,6.8098,0.1698
3838,7.5715,0.2393
3839,7.7742,0.2604
3840,7.8514,0.2687
3841,7.3680,0.2193
3842,8.4296,0.3363
3843,7.8381,0.2672
3844,7.3076,0.2135
3845,8.9988,0.4125
3846,8.3359,0.3247
3847,7.5264,0.2348
3848,6.8104,0.1698
3849,6.3473,0.1345
3850,6.5323,0.1480
3851,5.5263,0.0833
3852,5.8209,0.1001
3853,5.0831,0.0613
3854,3.9089,0.0192
3855,4.4734,0.0368
3856,6.5283,0.1477
3857,5.2912,0.0712
3858,4.1997,0.0277
3859,4.5281,0.0387
3860,4.1158,0.0251
3861,3.2418,0.0042
3862,3.1491,0.0025
3863,3.8743,0.0183
3864,4.0977,0.0246
3865,5.1920,0.0664
3866,4.9165,0.0540
3867,4.3791,0.0335
3868,4.5517,0.0396
3869,5.3701,0.0752
3870,5.2336,0.0684
3871,4.1390,0.0258
3872,5.8183,0.0999
3873,5.2647,0.0699
3874,5.3923,0.0763
3875,5.5013,0.0820
3876,5.1512,0.0645
3877,4.2975,0.0308
3878,4.5883,0.0409
3879,4.8449,0.0510
3880,4.7344,0.0465
3881,3.4267,0.0078
3882,4.0410,0.0229
3883,4.7925,0.0488
3884,2.7222,0.0000
3885,2.1529,0.0000
3886,1.9032,0.0000
3887,2.4554,0.0000
3888,2.5878,0.0000
3889,1.5289,0.0000
3890,1.5403,0.0000
3891,2.1110,0.0000
3892,2.6683,0.0000
3893,2.5043,0.0000
3894,3.2172,0.0037
3895,2.3895,0.0000
3896,3.4783,0.0089
3897,3.4736,0.0088
3898,2.2528,0.0000
3899,2.1343,0.0000
3900,1.3797,0.0000
3901,1.6169,0.0000
3902,1.7263,0.0000
3903,1.7943,0.0000
3904,1.4180,0.0000
3905,2.2707,0.0000
3906,2.2961,0.0000
3907,2.5208,0.0000
3908,4.1596,0.0264
3909,4.3790,0.0335
3910,4.6007,0.0414
3911,4.9967,0.0575
3912,3.9267,0.0197
3913,4.2397,0.0289
3914,5.7393,0.0953
3915,7.3201,0.2147
3916,6.2908,0.1305
3917,6.5779,0.1515
3918,7.1737,0.2012
3919,7.5254,0.2347
3920,8.2260,0.3114
3921,5.6686,0.0912
3922,6.2531,0.1279
3923,8.9212,0.4015
3924,8.3710,0.3290
3925,6.6768,0.1591
3926,6.9552,0.1819
3927,7.5467,0.2368
3928,7.4344,0.2257
3929,7.8999,0.2740
3930,6.9901,0.1849
3931,7.9173,0.2759
3932,8.6259,0.3614
3933,7.6873,0.2512
3934,8.1295,0.3000
3935,8.4208,0.3352
3936,10.0935,0.5887
3937,9.9153,0.5572
3938,8.7495,0.3779
3939,9.0455,0.4192
3940,7.5976,0.2420
3941,7.3961,0.2220
3942,6.1419,0.1203
3943,7.9262,0.2769
3944,8.7540,0.3785
3945,8.4630,0.3405
3946,10.2647,0.6200
3947,9.9542,0.5640
3948,9.9658,0.5660
3949,8.6960,0.3707
3950,11.4043,0.8561
3951,10.8594,0.7370
3952,10.6260,0.6895
3953,11.5273,0.8846
3954,11.4826,0.8742
3955,10.5869,0.6817
3956,10.5942,0.6832
3957,9.5616,0.4980
3958,10.1036,0.5905
3959,10.8843,0.7422
3960,8.8832,0.3962
3961,10.2866,0.6240
3962,9.9569,0.5644
3963,9.8878,0.5525
3964,8.3845,0.3306
3965,8.5542,0.3521
3966,8.8399,0.3902
3967,8.3479,0.3261
3968,7.5844,0.2406
3969,7.4430,0.2265
3970,6.4206,0.1397
3971,6.8716,0.1749
3972,5.9235,0.1063
3973,4.9827,0.0569
3974,5.5580,0.0851
3975,4.1058,0.0248
3976,3.8523,0.0177
3977,3.3341,0.0059
3978,2.5804,0.0000
3979,1.9965,0.0000
3980,1.8101,0.0000
3981,1.6882,0.0000
3982,1.7099,0.0000
3983,1.5583,0.0000
3984,1.8128,0.0000
3985,1.8995,0.0000
3986,2.1611,0.0000
3987,1.7989,0.0000
3988,2.0875,0.0000
3989,2.6585,0.0000
3990,2.5226,0.0000
3991,3.1681,0.0028
3992,2.8494,0.0000
3993,3.9126,0.0193
3994,3.1827,0.0031
3995,3.5774,0.0110
3996,3.2464,0.0042
3997,4.0625,0.0235
3998,4.5828,0.0407
3999,4.9261,0.0544
4000,4.1364,0.0257
4001,4.3209,0.0316
4002,5.7715,0.0972
4003,6.7522,0.1651
4004,6.3782,0.1367
4005,7.0900,0.1937
4006,6.3695,0.1360
4007,7.4902,0.2312
4008,8.3255,0.3234
4009,6.6422,0.1564
4010,6.5873,0.1522
4011,5.1737,0.0655
4012,4.1407,0.0259
4013,3.3807,0.0068
4014,4.0756,0.0239
4015,2.5446,0.0000
4016,2.5452,0.0000
4017,2.6938,0.0000
4018,3.8587,0.0179
4019,4.0767,0.0240
4020,4.1614,0.0265
4021,4.7820,0.0484
4022,6.3599,0.1354
4023,7.1444,0.1985
4024,7.3133,0.2141
4025,8.7309,0.3754
4026,9.0748,0.4235
4027,8.2581,0.3152
4028,6.4641,0.1429
4029,6.1351,0.1199
4030,5.4173,0.0776
4031,7.1722,0.2010
4032,6.1696,0.1222
4033,7.3550,0.2180
4034,7.2749,0.2105
4035,7.0611,0.1911
4036,4.6421,0.0429
4037,5.7404,0.0953
4038,6.2992,0.1311
4039,6.6250,0.1551
4040,6.1873,0.1234
4041,5.5266,0.0834
4042,6.6656,0.1582
4043,7.3223,0.2149
4044,7.1491,0.1989
4045,7.1527,0.1993
4046,8.1416,0.3014
4047,7.3036,0.2132
4048,7.7361,0.2563
4049,8.3071,0.3211
4050,8.9138,0.4005
4051,9.3953,0.4717
4052,10.2112,0.6101
4053,11.3742,0.8492
4054,12.5156,1.0000
4055,12.3970,1.0000
4056,12.6708,1.0000
4057,11.8809,0.9701
4058,12.2280,1.0000
4059,11.9385,0.9845
4060,12.1999,1.0000
4061,12.7087,1.0000
4062,11.7735,0.9436
4063,10.8726,0.7397
4064,11.9675,0.9918
4065,10.7367,0.7117
4066,11.6930,0.9240
4067,10.9363,0.7531
4068,10.6071,0.6857
4069,11.4641,0.8699
4070,11.5015,0.8786
4071,11.6021,0.9023
4072,9.8788,0.5509
4073,9.4067,0.4735
4074,10.6378,0.6918
4075,9.3318,0.4619
4076,9.3788,0.4691
4077,9.0420,0.4187
4078,7.0109,0.1867
4079,7.0447,0.1897
4080,6.1978,0.1241
4081,7.6624,0.2486
4082,8.5643,0.3534
4083,10.6335,0.6910
4084,10.0076,0.5734
4085,9.2360,0.4473
4086,7.6332,0.2456
4087,5.8574,0.1023
4088,5.1341,0.0637
4089,7.2597,0.2091
4090,6.4106,0.1390
4091,7.7620,0.2591
4092,7.6457,0.2469
4093,7.4077,0.2231
4094,8.5561,0.3524
4095,7.3879,0.2212
4096,6.8673,0.1745
4097,8.0124,0.2865
4098,7.0863,0.1933
4099,7.0048,0.1862
4100,7.6130,0.2435
4101,8.6987,0.3711
4102,9.0432,0.4189
4103,9.5595,0.4977
4104,8.3539,0.3269
4105,7.1345,0.1976
4106,7.6219,0.2444
4107,9.9965,0.5714
4108,9.3636,0.4668
4109,9.3996,0.4724
4110,8.0297,0.2885
4111,8.0215,0.2876
4112,6.8760,0.1752
4113,5.6222,0.0886
4114,5.6402,0.0896
4115,5.4386,0.0787
4116,7.0308,0.1884
4117,6.5973,0.1529
4118,6.4503,0.1419
4119,5.2218,0.0678
4120,4.4620,0.0364
4121,3.8419,0.0175
4122,3.8937,0.0188
4123,4.5846,0.0408
4124,5.9598,0.1086
4125,6.3933,0.1378
4126,5.4730,0.0805
4127,6.3891,0.1375
4128,7.0819,0.1929
4129,7.4352,0.2258
4130,7.5661,0.2388
4131,5.9310,0.1068
4132,4.3997,0.0342
4133,5.2022,0.0669
4134,5.4998,0.0819
4135,5.5851,0.0865
4136,6.0199,0.1124
4137,5.8488,0.1018
4138,5.6810,0.0919
4139,6.8161,0.1703
4140,6.5415,0.1487
4141,5.5485,0.0845
4142,6.7017,0.1611
4143,6.6798,0.1593
4144,6.5961,0.1528
4145,7.7445,0.2572
4146,8.8197,0.3874
4147,7.1825,0.2020
4148,6.7631,0.1660
4149,6.5354,0.1482
4150,8.1655,0.3042
4151,6.3934,0.1378
4152,5.4362,0.0786
4153,4.7824,0.0484
4154,6.7737,0.1668
4155,5.5143,0.0827
4156,4.2202,0.0283
4157,4.3991,0.0342
4158,3.7301,0.0146
4159,5.6223,0.0886
4160,8.0328,0.2888
4161,9.5719,0.4997
4162,11.0606,0.7796
4163,9.0676,0.4224
4164,8.7513,0.3781
4165,9.0636,0.4218
4166,8.4426,0.3379
4167,10.3607,0.6380
4168,9.8496,0.5459
4169,9.1500,0.4345
4170,10.5863,0.6816
4171,9.6269,0.5086
4172,8.7225,0.3743
4173,8.2010,0.3084
4174,9.5535,0.4967
4175,9.8156,0.5401
4176,9.1406,0.4331
4177,10.7046,0.7052
4178,9.8983,0.5543
4179,9.7829,0.5345
4180,12.0190,1.0000
4181,10.6625,0.6968
4182,11.1272,0.7941
4183,11.2421,0.8194
4184,10.1338,0.5959
4185,9.0992,0.4270
4186,8.3131,0.3219
4187,8.1688,0.3046
4188,7.9261,0.2769
4189,6.7435,0.1644
4190,8.4459,0.3383
4191,9.1325,0.4319
4192,10.5594,0.6763
4193,10.3469,0.6353
4194,12.7522,1.0000
4195,12.3730,1.0000
4196,12.5431,1.0000
4197,13.8386,1.0000
4198,13.1458,1.0000
4199,13.5951,1.0000
4200,12.5972,1.0000
4201,11.9336,0.9832
4202,12.2984,1.0000
4203,10.2185,0.6114
4204,10.6918,0.7027
4205,11.5188,0.8826
4206,12.2216,1.0000
4207,13.1213,1.0000
4208,14.8120,1.0000
4209,15.6453,1.0000
4210,17.1567,1.0000
4211,15.4637,1.0000
4212,13.9938,1.0000
4213,12.8388,1.0000
4214,14.2685,1.0000
4215,12.2269,1.0000
4216,10.8302,0.7309
4217,9.4580,0.4815
4218,10.0407,0.5792
4219,10.3773,0.6411
4220,9.1442,0.4336
4221,7.0824,0.1930
4222,7.0742,0.1923
4223,7.0837,0.1931
4224,6.1910,0.1236
4225,4.8528,0.0513
4226,5.0576,0.0602
4227,6.7930,0.1684
4228,6.5485,0.1492
4229,5.9602,0.1086
4230,6.1969,0.1240
4231,6.6382,0.1561
4232,5.7247,0.0944
4233,4.8192,0.0499
4234,4.4545,0.0361
4235,4.5846,0.0408
4236,3.3977,0.0072
4237,3.5811,0.0111
4238,3.6501,0.0127
4239,3.9177,0.0195
4240,4.3171,0.0314
4241,1.9615,0.0000
4242,2.8319,0.0000
4243,3.2787,0.0048
4244,2.9417,0.0000
4245,3.1837,0.0031
4246,2.8494,0.0000
4247,2.0525,0.0000
4248,1.9630,0.0000
4249,1.8504,0.0000
4250,2.0878,0.0000
4251,2.5151,0.0000
4252,1.8456,0.0000
4253,1.5790,0.0000
4254,2.0338,0.0000
4255,2.7775,0.0000
4256,3.5583,0.0106
4257,2.8034,0.0000
4258,3.1767,0.0030
4259,3.9099,0.0193
4260,3.9586,0.0206
4261,4.7113,0.0456
4262,4.9762,0.0566
4263,5.1379,0.0639
4264,5.0883,0.0616
4265,3.8123,0.0167
4266,4.1931,0.0275
4267,3.5280,0.0099
4268,4.1549,0.0263
4269,2.7398,0.0000
4270,2.4693,0.0000
4271,2.0886,0.0000
4272,1.6930,0.0000
4273,2.4311,0.0000
4274,1.3264,0.0000
4275,2.3440,0.0000
4276,1.9513,0.0000
4277,2.4797,0.0000
4278,3.6601,0.0130
4279,4.6771,0.0443
4280,5.5527,0.0848
4281,5.1894,0.0663
4282,4.5444,0.0393
4283,5.1198,0.0630
4284,5.0861,0.0615
4285,4.8377,0.0507
4286,4.6021,0.0414
4287,5.0047,0.0578
4288,5.9848,0.1101
4289,5.0867,0.0615
4290,5.1905,0.0663
4291,6.5803,0.1516
4292,6.1452,0.1206
4293,5.1359,0.0638
4294,5.5108,0.0825
4295,4.0927,0.0244
4296,4.6164,0.0420
4297,5.2780,0.0706
4298,7.3958,0.2219
4299,5.0365,0.0592
4300,4.1726,0.0268
4301,4.7257,0.0462
4302,4.5721,0.0403
4303,4.3356,0.0320
4304,5.0149,0.0583
4305,5.4526,0.0794
4306,4.7534,0.0473
4307,4.5051,0.0379
4308,3.7288,0.0146
4309,3.9168,0.0195
4310,4.2253,0.0285
4311,3.7530,0.0152
4312,4.2752,0.0301
4313,5.4421,0.0789
4314,4.6021,0.0414
4315,4.5051,0.0379
4316,3.9344,0.0199
4317,4.0038,0.0219
4318,4.6839,0.0445
4319,5.1980,0.0667
